row_id,SKU_A,SKU_B,raw_r,growth_r,pair,quadrant
1743,JYR-2004N,XAPERC,0.1099,-0.0716,JYR-2004N vs XAPERC,Weak
1744,JYR-2004N,XAPOKGIS,0.1532,0.1643,JYR-2004N vs XAPOKGIS,Weak
1745,JYR-2004N,XESB60R,0.1797,0.0336,JYR-2004N vs XESB60R,Weak
1746,JYR-2004N,XGNRON,0.1006,0.1428,JYR-2004N vs XGNRON,Weak
1747,JYR-2004N,XS3M501,0.2966,0.3893,JYR-2004N vs XS3M501,Weak
1748,JYR-2004N,XS3M5N11,0.3574,0.4549,JYR-2004N vs XS3M5N11,Weak
1749,JYR-2004N,XS3M6003-TY,0.1582,0.4966,JYR-2004N vs XS3M6003-TY,Weak
1750,JYR-2004N,XS3M6004TY,0.3917,0.3876,JYR-2004N vs XS3M6004TY,Weak
1751,JYR-2004N,XS3M7093TY,0.278,0.2554,JYR-2004N vs XS3M7093TY,Weak
1752,JYR-2004N,XS3M7502TY,0.2999,0.327,JYR-2004N vs XS3M7502TY,Weak
1753,JYR-2004N,XSAE82509TY,0.3959,0.1666,JYR-2004N vs XSAE82509TY,Weak
1754,JYR-2004N,XSAE82701,0.3751,0.3631,JYR-2004N vs XSAE82701,Weak
1755,JYR-2004R,ME6632L,-0.294,-0.0048,JYR-2004R vs ME6632L,Weak
1756,JYR-2004R,ME6632M,-0.2983,0.0103,JYR-2004R vs ME6632M,Weak
1757,JYR-2004R,ME6632XL,-0.2993,0.0423,JYR-2004R vs ME6632XL,Weak
1758,JYR-2004R,ME9683L,-0.0998,-0.1292,JYR-2004R vs ME9683L,Weak
1759,JYR-2004R,ME9683M,-0.1822,0.0523,JYR-2004R vs ME9683M,Weak
1760,JYR-2004R,ME9683S,-0.2013,-0.0523,JYR-2004R vs ME9683S,Weak
1761,JYR-2004R,MESX200LH,0.0147,0.0967,JYR-2004R vs MESX200LH,Weak
1762,JYR-2004R,MESX9378KCTV,-0.2815,0.1349,JYR-2004R vs MESX9378KCTV,Weak
1763,JYR-2004R,MESX9667L,0.2529,0.1302,JYR-2004R vs MESX9667L,Weak
1764,JYR-2004R,MOM2700,0.2673,0.1156,JYR-2004R vs MOM2700,Weak
1765,JYR-2004R,MRSR-1060NJTL,-0.0501,-0.2275,JYR-2004R vs MRSR-1060NJTL,Weak
1766,JYR-2004R,PIP33-BLK125BPL,-0.214,-0.0472,JYR-2004R vs PIP33-BLK125BPL,Weak
1767,JYR-2004R,PIP33-BLK125BPM,-0.2489,0.0223,JYR-2004R vs PIP33-BLK125BPM,Weak
1768,JYR-2004R,PIP33-BLK125BPS,-0.2952,0.0835,JYR-2004R vs PIP33-BLK125BPS,Weak
1769,JYR-2004R,PIP33-BLK125BPXS,-0.3239,0.1893,JYR-2004R vs PIP33-BLK125BPXS,Weak
1770,JYR-2004R,PIP42-874,0.1837,0.1953,JYR-2004R vs PIP42-874,Weak
1771,JYR-2004R,PMKN95B,-0.3014,-0.0293,JYR-2004R vs PMKN95B,Weak
1772,JYR-2004R,RA99705,-0.1791,0.6941,JYR-2004R vs RA99705,Weak
1773,JYR-2004R,SACFCB02,0.0659,0.0385,JYR-2004R vs SACFCB02,Weak
1774,JYR-2004R,SFGG805PFL,-0.2234,-0.1494,JYR-2004R vs SFGG805PFL,Weak
1775,JYR-2004R,SFPUG09VMT,0.146,0.0302,JYR-2004R vs SFPUG09VMT,Weak
1776,JYR-2004R,SFPUG111VMT,-0.085,-0.0148,JYR-2004R vs SFPUG111VMT,Weak
1777,JYR-2004R,SFPUG611VMT,-0.2543,0.021,JYR-2004R vs SFPUG611VMT,Weak
1778,JYR-2004R,SFT601,0.0605,-0.4079,JYR-2004R vs SFT601,Weak
1779,JYR-2004R,SPS3960HS,0.6477,0.0102,JYR-2004R vs SPS3960HS,Weak
1780,JYR-2004R,SPS700HS,-0.4618,-0.2278,JYR-2004R vs SPS700HS,Weak
1781,JYR-2004R,SRCRC12,0.4605,0.278,JYR-2004R vs SRCRC12,Weak
1782,JYR-2004R,SRCRCL,0.1462,-0.3075,JYR-2004R vs SRCRCL,Weak
1783,JYR-2004R,SRESM60V,-0.4256,-0.1262,JYR-2004R vs SRESM60V,Weak
1784,JYR-2004R,SRMAM,0.5857,0.0068,JYR-2004R vs SRMAM,Weak
1785,JYR-2004R,SRPEC60X90TY,0.2604,0.008,JYR-2004R vs SRPEC60X90TY,Weak
1786,JYR-2004R,SRPM60X90,-0.2288,-0.0398,JYR-2004R vs SRPM60X90,Weak
1787,JYR-2004R,UVS4040,-0.2554,0.2839,JYR-2004R vs UVS4040,Weak
1788,JYR-2004R,UVSVP400,0.3955,0.0377,JYR-2004R vs UVSVP400,Weak
1789,JYR-2004R,UVSVP401,-0.3664,0.0154,JYR-2004R vs UVSVP401,Weak
1790,JYR-2004R,XAGRPCFCGIS,0.1673,-0.1059,JYR-2004R vs XAGRPCFCGIS,Weak
1791,JYR-2004R,XAPERC,0.0994,-0.0657,JYR-2004R vs XAPERC,Weak
1792,JYR-2004R,XAPOKGIS,0.1346,0.1277,JYR-2004R vs XAPOKGIS,Weak
1793,JYR-2004R,XESB60R,0.2272,-0.1617,JYR-2004R vs XESB60R,Weak
1794,JYR-2004R,XGNRON,0.386,-0.0953,JYR-2004R vs XGNRON,Weak
1795,JYR-2004R,XS3M501,0.0901,-0.2484,JYR-2004R vs XS3M501,Weak
1796,JYR-2004R,XS3M5N11,-0.0938,-0.181,JYR-2004R vs XS3M5N11,Weak
1797,JYR-2004R,XS3M6003-TY,-0.099,-0.0511,JYR-2004R vs XS3M6003-TY,Weak
1798,JYR-2004R,XS3M6004TY,0.5982,0.2502,JYR-2004R vs XS3M6004TY,Weak
1799,JYR-2004R,XS3M7093TY,0.2016,0.0469,JYR-2004R vs XS3M7093TY,Weak
1800,JYR-2004R,XS3M7502TY,-0.034,-0.168,JYR-2004R vs XS3M7502TY,Weak
1801,JYR-2004R,XSAE82509TY,0.4125,0.1302,JYR-2004R vs XSAE82509TY,Weak
1802,JYR-2004R,XSAE82701,0.4165,0.1909,JYR-2004R vs XSAE82701,Weak
1803,ME6632L,ME6632M,0.9843,0.9222,ME6632L vs ME6632M,Genuine (strong in both)
1804,ME6632L,ME6632XL,0.9618,0.9387,ME6632L vs ME6632XL,Genuine (strong in both)
1805,ME6632L,ME9683L,0.768,0.5693,ME6632L vs ME9683L,Spurious (trend only)
1806,ME6632L,ME9683M,0.7714,0.6724,ME6632L vs ME9683M,Spurious (trend only)
1807,ME6632L,ME9683S,0.8251,0.7204,ME6632L vs ME9683S,Spurious (trend only)
1808,ME6632L,MESX200LH,0.6056,0.8326,ME6632L vs MESX200LH,Hidden (only in growth)
1809,ME6632L,MESX9378KCTV,0.7887,0.0595,ME6632L vs MESX9378KCTV,Spurious (trend only)
1810,ME6632L,MESX9667L,-0.2276,0.3568,ME6632L vs MESX9667L,Weak
1811,ME6632L,MOM2700,0.4395,0.5284,ME6632L vs MOM2700,Weak
1812,ME6632L,MRSR-1060NJTL,0.1324,0.2986,ME6632L vs MRSR-1060NJTL,Weak
1813,ME6632L,PIP33-BLK125BPL,0.9381,0.7352,ME6632L vs PIP33-BLK125BPL,Spurious (trend only)
1814,ME6632L,PIP33-BLK125BPM,0.9686,0.9303,ME6632L vs PIP33-BLK125BPM,Genuine (strong in both)
1815,ME6632L,PIP33-BLK125BPS,0.9899,0.9622,ME6632L vs PIP33-BLK125BPS,Genuine (strong in both)
1816,ME6632L,PIP33-BLK125BPXS,0.9409,0.6079,ME6632L vs PIP33-BLK125BPXS,Spurious (trend only)
1817,ME6632L,PIP42-874,0.1739,0.4388,ME6632L vs PIP42-874,Weak
1818,ME6632L,PMKN95B,0.4187,0.3331,ME6632L vs PMKN95B,Weak
1819,ME6632L,RA99705,0.8763,0.3873,ME6632L vs RA99705,Spurious (trend only)
1820,ME6632L,SACFCB02,0.1255,0.3302,ME6632L vs SACFCB02,Weak
1821,ME6632L,SFGG805PFL,0.2751,0.1184,ME6632L vs SFGG805PFL,Weak
1822,ME6632L,SFPUG09VMT,0.1213,0.2859,ME6632L vs SFPUG09VMT,Weak
1823,ME6632L,SFPUG111VMT,0.3592,0.2525,ME6632L vs SFPUG111VMT,Weak
1824,ME6632L,SFPUG611VMT,0.7899,0.4456,ME6632L vs SFPUG611VMT,Spurious (trend only)
1825,ME6632L,SPS3960HS,-0.0524,0.2092,ME6632L vs SPS3960HS,Weak
1826,ME6632L,SPS700HS,0.2991,0.4967,ME6632L vs SPS700HS,Weak
1827,ME6632L,SRCRC12,-0.4024,0.5989,ME6632L vs SRCRC12,Weak
1828,ME6632L,SRCRCL,-0.2716,0.5359,ME6632L vs SRCRCL,Weak
1829,ME6632L,SRESM60V,0.6134,0.6486,ME6632L vs SRESM60V,Weak
1830,ME6632L,SRMAM,-0.2525,0.5375,ME6632L vs SRMAM,Weak
1831,ME6632L,SRPEC60X90TY,0.1404,0.3661,ME6632L vs SRPEC60X90TY,Weak
1832,ME6632L,SRPM60X90,0.4572,0.4424,ME6632L vs SRPM60X90,Weak
1833,ME6632L,UVS4040,0.9544,0.8677,ME6632L vs UVS4040,Genuine (strong in both)
1834,ME6632L,UVSVP400,-0.1607,0.4428,ME6632L vs UVSVP400,Weak
1835,ME6632L,UVSVP401,0.8893,0.8834,ME6632L vs UVSVP401,Genuine (strong in both)
1836,ME6632L,XAGRPCFCGIS,0.0875,0.3016,ME6632L vs XAGRPCFCGIS,Weak
1837,ME6632L,XAPERC,0.0898,0.213,ME6632L vs XAPERC,Weak
1838,ME6632L,XAPOKGIS,0.1524,0.2434,ME6632L vs XAPOKGIS,Weak
1839,ME6632L,XESB60R,0.1025,0.4974,ME6632L vs XESB60R,Weak
1840,ME6632L,XGNRON,-0.2538,0.2475,ME6632L vs XGNRON,Weak
1841,ME6632L,XS3M501,0.0215,-0.0692,ME6632L vs XS3M501,Weak
1842,ME6632L,XS3M5N11,0.4845,0.0189,ME6632L vs XS3M5N11,Weak
1843,ME6632L,XS3M6003-TY,0.6169,0.6289,ME6632L vs XS3M6003-TY,Weak
1844,ME6632L,XS3M6004TY,-0.1137,0.4087,ME6632L vs XS3M6004TY,Weak
1845,ME6632L,XS3M7093TY,0.3351,0.3864,ME6632L vs XS3M7093TY,Weak
1846,ME6632L,XS3M7502TY,0.6595,0.4276,ME6632L vs XS3M7502TY,Weak
1847,ME6632L,XSAE82509TY,0.2021,0.3298,ME6632L vs XSAE82509TY,Weak
1848,ME6632L,XSAE82701,0.027,0.4381,ME6632L vs XSAE82701,Weak
1849,ME6632M,ME6632XL,0.9759,0.8917,ME6632M vs ME6632XL,Genuine (strong in both)
1850,ME6632M,ME9683L,0.7715,0.4453,ME6632M vs ME9683L,Spurious (trend only)
1851,ME6632M,ME9683M,0.7856,0.5059,ME6632M vs ME9683M,Spurious (trend only)
1852,ME6632M,ME9683S,0.8539,0.733,ME6632M vs ME9683S,Spurious (trend only)
1853,ME6632M,MESX200LH,0.6472,0.4545,ME6632M vs MESX200LH,Weak
1854,ME6632M,MESX9378KCTV,0.8368,0.0614,ME6632M vs MESX9378KCTV,Spurious (trend only)
1855,ME6632M,MESX9667L,-0.2117,0.2415,ME6632M vs MESX9667L,Weak
1856,ME6632M,MOM2700,0.444,0.3401,ME6632M vs MOM2700,Weak
1857,ME6632M,MRSR-1060NJTL,0.141,0.2476,ME6632M vs MRSR-1060NJTL,Weak
1858,ME6632M,PIP33-BLK125BPL,0.923,0.6039,ME6632M vs PIP33-BLK125BPL,Spurious (trend only)
1859,ME6632M,PIP33-BLK125BPM,0.9592,0.8312,ME6632M vs PIP33-BLK125BPM,Genuine (strong in both)
1860,ME6632M,PIP33-BLK125BPS,0.9905,0.9087,ME6632M vs PIP33-BLK125BPS,Genuine (strong in both)
1861,ME6632M,PIP33-BLK125BPXS,0.9383,0.5813,ME6632M vs PIP33-BLK125BPXS,Spurious (trend only)
1862,ME6632M,PIP42-874,0.1928,0.3468,ME6632M vs PIP42-874,Weak
1863,ME6632M,PMKN95B,0.4514,0.2975,ME6632M vs PMKN95B,Weak
1864,ME6632M,RA99705,0.8072,0.2758,ME6632M vs RA99705,Spurious (trend only)
1865,ME6632M,SACFCB02,0.1544,0.2764,ME6632M vs SACFCB02,Weak
1866,ME6632M,SFGG805PFL,0.2878,0.0994,ME6632M vs SFGG805PFL,Weak
1867,ME6632M,SFPUG09VMT,0.1461,0.2247,ME6632M vs SFPUG09VMT,Weak
1868,ME6632M,SFPUG111VMT,0.3773,0.1734,ME6632M vs SFPUG111VMT,Weak
1869,ME6632M,SFPUG611VMT,0.8411,0.2901,ME6632M vs SFPUG611VMT,Spurious (trend only)
1870,ME6632M,SPS3960HS,-0.0938,0.1663,ME6632M vs SPS3960HS,Weak
1871,ME6632M,SPS700HS,0.3003,0.4307,ME6632M vs SPS700HS,Weak
1872,ME6632M,SRCRC12,-0.3907,0.4556,ME6632M vs SRCRC12,Weak
1873,ME6632M,SRCRCL,-0.2722,0.4318,ME6632M vs SRCRCL,Weak
1874,ME6632M,SRESM60V,0.6693,0.6472,ME6632M vs SRESM60V,Weak
1875,ME6632M,SRMAM,-0.2495,0.2705,ME6632M vs SRMAM,Weak
1876,ME6632M,SRPEC60X90TY,0.1437,0.2428,ME6632M vs SRPEC60X90TY,Weak
1877,ME6632M,SRPM60X90,0.4907,0.4923,ME6632M vs SRPM60X90,Weak
1878,ME6632M,UVS4040,0.9524,0.7941,ME6632M vs UVS4040,Genuine (strong in both)
1879,ME6632M,UVSVP400,-0.162,0.3068,ME6632M vs UVSVP400,Weak
1880,ME6632M,UVSVP401,0.9307,0.936,ME6632M vs UVSVP401,Genuine (strong in both)
1881,ME6632M,XAGRPCFCGIS,0.0831,0.3639,ME6632M vs XAGRPCFCGIS,Weak
1882,ME6632M,XAPERC,0.0668,0.249,ME6632M vs XAPERC,Weak
1883,ME6632M,XAPOKGIS,0.1299,0.4223,ME6632M vs XAPOKGIS,Weak
1884,ME6632M,XESB60R,0.1134,0.708,ME6632M vs XESB60R,Weak
1885,ME6632M,XGNRON,-0.2844,-0.1506,ME6632M vs XGNRON,Weak
1886,ME6632M,XS3M501,0.0101,0.0409,ME6632M vs XS3M501,Weak
1887,ME6632M,XS3M5N11,0.4863,0.2949,ME6632M vs XS3M5N11,Weak
1888,ME6632M,XS3M6003-TY,0.6387,0.508,ME6632M vs XS3M6003-TY,Weak
1889,ME6632M,XS3M6004TY,-0.1251,0.5257,ME6632M vs XS3M6004TY,Weak
1890,ME6632M,XS3M7093TY,0.3703,0.2699,ME6632M vs XS3M7093TY,Weak
1891,ME6632M,XS3M7502TY,0.6746,0.5766,ME6632M vs XS3M7502TY,Weak
1892,ME6632M,XSAE82509TY,0.2105,0.4269,ME6632M vs XSAE82509TY,Weak
1893,ME6632M,XSAE82701,0.0306,0.318,ME6632M vs XSAE82701,Weak
1894,ME6632XL,ME9683L,0.7718,0.2405,ME6632XL vs ME9683L,Spurious (trend only)
1895,ME6632XL,ME9683M,0.7939,0.2188,ME6632XL vs ME9683M,Spurious (trend only)
1896,ME6632XL,ME9683S,0.8348,0.4969,ME6632XL vs ME9683S,Spurious (trend only)
1897,ME6632XL,MESX200LH,0.6699,0.0725,ME6632XL vs MESX200LH,Weak
1898,ME6632XL,MESX9378KCTV,0.7922,-0.0628,ME6632XL vs MESX9378KCTV,Spurious (trend only)
1899,ME6632XL,MESX9667L,-0.2307,0.0478,ME6632XL vs MESX9667L,Weak
1900,ME6632XL,MOM2700,0.4456,0.0523,ME6632XL vs MOM2700,Weak
1901,ME6632XL,MRSR-1060NJTL,0.1167,0.0919,ME6632XL vs MRSR-1060NJTL,Weak
1902,ME6632XL,PIP33-BLK125BPL,0.9139,0.756,ME6632XL vs PIP33-BLK125BPL,Genuine (strong in both)
1903,ME6632XL,PIP33-BLK125BPM,0.9574,0.923,ME6632XL vs PIP33-BLK125BPM,Genuine (strong in both)
1904,ME6632XL,PIP33-BLK125BPS,0.9796,0.6983,ME6632XL vs PIP33-BLK125BPS,Spurious (trend only)
1905,ME6632XL,PIP33-BLK125BPXS,0.9739,0.4097,ME6632XL vs PIP33-BLK125BPXS,Spurious (trend only)
1906,ME6632XL,PIP42-874,0.1875,0.1611,ME6632XL vs PIP42-874,Weak
1907,ME6632XL,PMKN95B,0.4439,0.1317,ME6632XL vs PMKN95B,Weak
1908,ME6632XL,RA99705,0.8115,0.4664,ME6632XL vs RA99705,Spurious (trend only)
1909,ME6632XL,SACFCB02,0.1759,0.1226,ME6632XL vs SACFCB02,Weak
1910,ME6632XL,SFGG805PFL,0.2835,-0.0076,ME6632XL vs SFGG805PFL,Weak
1911,ME6632XL,SFPUG09VMT,0.1087,0.0442,ME6632XL vs SFPUG09VMT,Weak
1912,ME6632XL,SFPUG111VMT,0.3408,0.0175,ME6632XL vs SFPUG111VMT,Weak
1913,ME6632XL,SFPUG611VMT,0.8142,0.0252,ME6632XL vs SFPUG611VMT,Spurious (trend only)
1914,ME6632XL,SPS3960HS,-0.1006,0.1399,ME6632XL vs SPS3960HS,Weak
1915,ME6632XL,SPS700HS,0.3326,0.4769,ME6632XL vs SPS700HS,Weak
1916,ME6632XL,SRCRC12,-0.3634,0.5214,ME6632XL vs SRCRC12,Weak
1917,ME6632XL,SRCRCL,-0.252,0.2795,ME6632XL vs SRCRCL,Weak
1918,ME6632XL,SRESM60V,0.6792,0.4021,ME6632XL vs SRESM60V,Weak
1919,ME6632XL,SRMAM,-0.2352,-0.0533,ME6632XL vs SRMAM,Weak
1920,ME6632XL,SRPEC60X90TY,0.1557,0.0198,ME6632XL vs SRPEC60X90TY,Weak
1921,ME6632XL,SRPM60X90,0.475,0.3422,ME6632XL vs SRPM60X90,Weak
1922,ME6632XL,UVS4040,0.9527,0.9784,ME6632XL vs UVS4040,Genuine (strong in both)
1923,ME6632XL,UVSVP400,-0.1552,0.0399,ME6632XL vs UVSVP400,Weak
1924,ME6632XL,UVSVP401,0.93,0.9338,ME6632XL vs UVSVP401,Genuine (strong in both)
1925,ME6632XL,XAGRPCFCGIS,0.0774,0.2805,ME6632XL vs XAGRPCFCGIS,Weak
1926,ME6632XL,XAPERC,0.0751,0.2416,ME6632XL vs XAPERC,Weak
1927,ME6632XL,XAPOKGIS,0.1221,0.4995,ME6632XL vs XAPOKGIS,Weak
1928,ME6632XL,XESB60R,0.122,0.6007,ME6632XL vs XESB60R,Weak
1929,ME6632XL,XGNRON,-0.2797,-0.2015,ME6632XL vs XGNRON,Weak
1930,ME6632XL,XS3M501,-0.011,-0.004,ME6632XL vs XS3M501,Weak
1931,ME6632XL,XS3M5N11,0.4672,0.2297,ME6632XL vs XS3M5N11,Weak
1932,ME6632XL,XS3M6003-TY,0.6202,0.19,ME6632XL vs XS3M6003-TY,Weak
1933,ME6632XL,XS3M6004TY,-0.1223,0.5602,ME6632XL vs XS3M6004TY,Weak
1934,ME6632XL,XS3M7093TY,0.3772,-0.0083,ME6632XL vs XS3M7093TY,Weak
1935,ME6632XL,XS3M7502TY,0.6627,0.4171,ME6632XL vs XS3M7502TY,Weak
1936,ME6632XL,XSAE82509TY,0.2173,0.2582,ME6632XL vs XSAE82509TY,Weak
1937,ME6632XL,XSAE82701,0.0436,0.0394,ME6632XL vs XSAE82701,Weak
1938,ME9683L,ME9683M,0.8899,0.2327,ME9683L vs ME9683M,Spurious (trend only)
1939,ME9683L,ME9683S,0.8416,0.0743,ME9683L vs ME9683S,Spurious (trend only)
1940,ME9683L,MESX200LH,0.7838,0.1866,ME9683L vs MESX200LH,Spurious (trend only)
1941,ME9683L,MESX9378KCTV,0.6286,-0.1467,ME9683L vs MESX9378KCTV,Weak
1942,ME9683L,MESX9667L,0.0687,-0.2283,ME9683L vs MESX9667L,Weak
1943,ME9683L,MOM2700,0.7479,0.3785,ME9683L vs MOM2700,Weak
1944,ME9683L,MRSR-1060NJTL,0.2085,0.2466,ME9683L vs MRSR-1060NJTL,Weak
1945,ME9683L,PIP33-BLK125BPL,0.7481,0.6709,ME9683L vs PIP33-BLK125BPL,Weak
1946,ME9683L,PIP33-BLK125BPM,0.7765,0.3311,ME9683L vs PIP33-BLK125BPM,Spurious (trend only)
1947,ME9683L,PIP33-BLK125BPS,0.772,0.2903,ME9683L vs PIP33-BLK125BPS,Spurious (trend only)
1948,ME9683L,PIP33-BLK125BPXS,0.7352,0.1569,ME9683L vs PIP33-BLK125BPXS,Weak
1949,ME9683L,PIP42-874,0.5774,-0.3063,ME9683L vs PIP42-874,Weak
1950,ME9683L,PMKN95B,0.6324,-0.0707,ME9683L vs PMKN95B,Weak
1951,ME9683L,RA99705,0.6676,0.6453,ME9683L vs RA99705,Weak
1952,ME9683L,SACFCB02,0.5838,0.4709,ME9683L vs SACFCB02,Weak
1953,ME9683L,SFGG805PFL,0.5799,0.4107,ME9683L vs SFGG805PFL,Weak
1954,ME9683L,SFPUG09VMT,0.4046,-0.1725,ME9683L vs SFPUG09VMT,Weak
1955,ME9683L,SFPUG111VMT,0.4896,-0.1651,ME9683L vs SFPUG111VMT,Weak
1956,ME9683L,SFPUG611VMT,0.8405,0.1889,ME9683L vs SFPUG611VMT,Spurious (trend only)
1957,ME9683L,SFT601,-0.0515,0.7223,ME9683L vs SFT601,Weak
1958,ME9683L,SPS3960HS,0.1246,0.0802,ME9683L vs SPS3960HS,Weak
1959,ME9683L,SPS700HS,0.5098,0.3908,ME9683L vs SPS700HS,Weak
1960,ME9683L,SRCRC12,-0.2875,-0.1707,ME9683L vs SRCRC12,Weak
1961,ME9683L,SRCRCL,0.1284,0.2765,ME9683L vs SRCRCL,Weak
1962,ME9683L,SRESM60V,0.6835,0.0274,ME9683L vs SRESM60V,Weak
1963,ME9683L,SRMAM,0.1052,0.3799,ME9683L vs SRMAM,Weak
1964,ME9683L,SRPEC60X90TY,0.538,0.1904,ME9683L vs SRPEC60X90TY,Weak
1965,ME9683L,SRPM60X90,0.6396,0.5566,ME9683L vs SRPM60X90,Weak
1966,ME9683L,UVS4040,0.7606,0.1198,ME9683L vs UVS4040,Spurious (trend only)
1967,ME9683L,UVSVP400,0.3531,0.2822,ME9683L vs UVSVP400,Weak
1968,ME9683L,UVSVP401,0.7472,0.2656,ME9683L vs UVSVP401,Weak
1969,ME9683L,XAGRPCFCGIS,0.2948,0.2981,ME9683L vs XAGRPCFCGIS,Weak
1970,ME9683L,XAPERC,0.3207,0.1613,ME9683L vs XAPERC,Weak
1971,ME9683L,XAPOKGIS,0.3045,0.2481,ME9683L vs XAPOKGIS,Weak
1972,ME9683L,XESB60R,0.2328,0.3046,ME9683L vs XESB60R,Weak
1973,ME9683L,XGNRON,-0.1042,0.2086,ME9683L vs XGNRON,Weak
1974,ME9683L,XS3M501,0.3193,-0.063,ME9683L vs XS3M501,Weak
1975,ME9683L,XS3M5N11,0.6688,0.3449,ME9683L vs XS3M5N11,Weak
1976,ME9683L,XS3M6003-TY,0.6666,0.1676,ME9683L vs XS3M6003-TY,Weak
1977,ME9683L,XS3M6004TY,0.1043,0.2437,ME9683L vs XS3M6004TY,Weak
1978,ME9683L,XS3M7093TY,0.5662,0.2562,ME9683L vs XS3M7093TY,Weak
1979,ME9683L,XS3M7502TY,0.7554,0.0896,ME9683L vs XS3M7502TY,Spurious (trend only)
1980,ME9683L,XSAE82509TY,0.4613,0.01,ME9683L vs XSAE82509TY,Weak
1981,ME9683L,XSAE82701,0.3845,0.1344,ME9683L vs XSAE82701,Weak
1982,ME9683M,ME9683S,0.8571,0.4739,ME9683M vs ME9683S,Spurious (trend only)
1983,ME9683M,MESX200LH,0.8616,0.8817,ME9683M vs MESX200LH,Genuine (strong in both)
1984,ME9683M,MESX9378KCTV,0.636,0.1971,ME9683M vs MESX9378KCTV,Weak
1985,ME9683M,MESX9667L,-0.0165,0.6263,ME9683M vs MESX9667L,Weak
1986,ME9683M,MOM2700,0.7365,0.8046,ME9683M vs MOM2700,Hidden (only in growth)
1987,ME9683M,MRSR-1060NJTL,0.2972,0.4669,ME9683M vs MRSR-1060NJTL,Weak
1988,ME9683M,PIP33-BLK125BPL,0.7207,0.6595,ME9683M vs PIP33-BLK125BPL,Weak
1989,ME9683M,PIP33-BLK125BPM,0.7667,0.2177,ME9683M vs PIP33-BLK125BPM,Spurious (trend only)
1990,ME9683M,PIP33-BLK125BPS,0.7847,0.1734,ME9683M vs PIP33-BLK125BPS,Spurious (trend only)
1991,ME9683M,PIP33-BLK125BPXS,0.7656,0.1611,ME9683M vs PIP33-BLK125BPXS,Spurious (trend only)
1992,ME9683M,PIP42-874,0.5189,0.6477,ME9683M vs PIP42-874,Weak
1993,ME9683M,PMKN95B,0.6911,0.5732,ME9683M vs PMKN95B,Weak
1994,ME9683M,RA99705,0.6127,0.0995,ME9683M vs RA99705,Weak
1995,ME9683M,SACFCB02,0.5177,-0.1364,ME9683M vs SACFCB02,Weak
1996,ME9683M,SFGG805PFL,0.5882,0.409,ME9683M vs SFGG805PFL,Weak
1997,ME9683M,SFPUG09VMT,0.3588,0.698,ME9683M vs SFPUG09VMT,Weak
1998,ME9683M,SFPUG111VMT,0.5028,0.6713,ME9683M vs SFPUG111VMT,Weak
1999,ME9683M,SFPUG611VMT,0.8801,0.7138,ME9683M vs SFPUG611VMT,Spurious (trend only)
2000,ME9683M,SFT601,-0.1939,0.0567,ME9683M vs SFT601,Weak
2001,ME9683M,SPS3960HS,0.0456,0.0611,ME9683M vs SPS3960HS,Weak
2002,ME9683M,SPS700HS,0.4517,0.3001,ME9683M vs SPS700HS,Weak
2003,ME9683M,SRCRC12,-0.3156,0.1566,ME9683M vs SRCRC12,Weak
2004,ME9683M,SRCRCL,0.1185,0.1328,ME9683M vs SRCRCL,Weak
2005,ME9683M,SRESM60V,0.7828,-0.0721,ME9683M vs SRESM60V,Spurious (trend only)
2006,ME9683M,SRMAM,0.106,0.4937,ME9683M vs SRMAM,Weak
2007,ME9683M,SRPEC60X90TY,0.5253,0.2915,ME9683M vs SRPEC60X90TY,Weak
2008,ME9683M,SRPM60X90,0.6578,0.4458,ME9683M vs SRPM60X90,Weak
2009,ME9683M,UVS4040,0.7685,0.0758,ME9683M vs UVS4040,Spurious (trend only)
2010,ME9683M,UVSVP400,0.3399,0.8575,ME9683M vs UVSVP400,Hidden (only in growth)
2011,ME9683M,UVSVP401,0.822,0.1343,ME9683M vs UVSVP401,Spurious (trend only)
2012,ME9683M,XAGRPCFCGIS,0.3305,0.3774,ME9683M vs XAGRPCFCGIS,Weak
2013,ME9683M,XAPERC,0.2397,0.1498,ME9683M vs XAPERC,Weak
2014,ME9683M,XAPOKGIS,0.1905,0.0314,ME9683M vs XAPOKGIS,Weak
2015,ME9683M,XESB60R,0.3301,0.5451,ME9683M vs XESB60R,Weak
2016,ME9683M,XGNRON,-0.2513,0.1671,ME9683M vs XGNRON,Weak
2017,ME9683M,XS3M501,0.2324,-0.0986,ME9683M vs XS3M501,Weak
2018,ME9683M,XS3M5N11,0.6481,0.3817,ME9683M vs XS3M5N11,Weak
2019,ME9683M,XS3M6003-TY,0.737,0.1502,ME9683M vs XS3M6003-TY,Weak
2020,ME9683M,XS3M6004TY,0.0712,0.1849,ME9683M vs XS3M6004TY,Weak
2021,ME9683M,XS3M7093TY,0.6276,0.4649,ME9683M vs XS3M7093TY,Weak
2022,ME9683M,XS3M7502TY,0.8143,0.135,ME9683M vs XS3M7502TY,Spurious (trend only)
2023,ME9683M,XSAE82509TY,0.4754,0.4733,ME9683M vs XSAE82509TY,Weak
2024,ME9683M,XSAE82701,0.4592,0.6821,ME9683M vs XSAE82701,Weak
2025,ME9683S,MESX200LH,0.7869,0.5611,ME9683S vs MESX200LH,Spurious (trend only)
2026,ME9683S,MESX9378KCTV,0.7155,0.1846,ME9683S vs MESX9378KCTV,Weak
